epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533163447,2020-06-19T12.19.23.447,83.889,-0.000135500,-0.000201000,-0.000228563
1592533163487,2020-06-19T12.19.23.487,83.929,-0.000135500,-0.000200625,-0.000228188
1592533163528,2020-06-19T12.19.23.528,83.970,-0.000135875,-0.000200625,-0.000232438
1592533163567,2020-06-19T12.19.23.567,84.009,-0.000135875,-0.000198063,-0.000237375
1592533163608,2020-06-19T12.19.23.608,84.050,-0.000134063,-0.000210063,-0.000245063
1592533163648,2020-06-19T12.19.23.648,84.090,-0.000137688,-0.000195563,-0.000251250
1592533163689,2020-06-19T12.19.23.689,84.131,-0.000138375,-0.000193375,-0.000255875
1592533163728,2020-06-19T12.19.23.728,84.170,-0.000136563,-0.000192313,-0.000260063
1592533163769,2020-06-19T12.19.23.769,84.211,-0.000138750,-0.000190813,-0.000263563
1592533163809,2020-06-19T12.19.23.809,84.251,-0.000139813,-0.000190125,-0.000266563
1592533163850,2020-06-19T12.19.23.850,84.292,-0.000139813,-0.000189750,-0.000269250
1592533163889,2020-06-19T12.19.23.889,84.331,-0.000140938,-0.000186875,-0.000273063
1592533163930,2020-06-19T12.19.23.930,84.372,-0.000140563,-0.000187250,-0.000275500
1592533163970,2020-06-19T12.19.23.970,84.412,-0.000142000,-0.000185438,-0.000278125
1592533164011,2020-06-19T12.19.24.011,84.453,-0.000143438,-0.000185750,-0.000280063
1592533164050,2020-06-19T12.19.24.050,84.492,-0.000143813,-0.000185063,-0.000281563
1592533164092,2020-06-19T12.19.24.092,84.534,-0.000145250,-0.000182875,-0.000281563
1592533164131,2020-06-19T12.19.24.131,84.573,-0.000145625,-0.000183625,-0.000283125
1592533164172,2020-06-19T12.19.24.172,84.614,-0.000145625,-0.000183625,-0.000283063
1592533164212,2020-06-19T12.19.24.212,84.654,-0.000145625,-0.000185438,-0.000281125
1592533164253,2020-06-19T12.19.24.253,84.695,-0.000145625,-0.000193375,-0.000278813
1592533164292,2020-06-19T12.19.24.292,84.734,-0.000145250,-0.000190813,-0.000275375
1592533164333,2020-06-19T12.19.24.333,84.775,-0.000142375,-0.000191938,-0.000270000
1592533164373,2020-06-19T12.19.24.373,84.815,-0.000142750,-0.000192313,-0.000264250
1592533164414,2020-06-19T12.19.24.414,84.856,-0.000140563,-0.000194125,-0.000258500
1592533164453,2020-06-19T12.19.24.453,84.895,-0.000139500,-0.000199563,-0.000250500
1592533164494,2020-06-19T12.19.24.494,84.936,-0.000139813,-0.000200250,-0.000243938
1592533164534,2020-06-19T12.19.24.534,84.976,-0.000139125,-0.000199875,-0.000238875
1592533164575,2020-06-19T12.19.24.575,85.017,-0.000137313,-0.000200625,-0.000237000
1592533164614,2020-06-19T12.19.24.614,85.056,-0.000137688,-0.000199563,-0.000236625
1592533164655,2020-06-19T12.19.24.655,85.097,-0.000137688,-0.000199875,-0.000240875
1592533164695,2020-06-19T12.19.24.695,85.137,-0.000136563,-0.000199188,-0.000246688
1592533164736,2020-06-19T12.19.24.736,85.178,-0.000139813,-0.000195563,-0.000250813
1592533164777,2020-06-19T12.19.24.777,85.219,-0.000139813,-0.000195188,-0.000254750
1592533164817,2020-06-19T12.19.24.817,85.259,-0.000139813,-0.000193750,-0.000258125
1592533164858,2020-06-19T12.19.24.858,85.300,-0.000140938,-0.000192313,-0.000260500
1592533164897,2020-06-19T12.19.24.897,85.339,-0.000140188,-0.000192625,-0.000262375
1592533164938,2020-06-19T12.19.24.938,85.380,-0.000140188,-0.000192313,-0.000263875
1592533164978,2020-06-19T12.19.24.978,85.420,-0.000139813,-0.000191188,-0.000266188
1592533165019,2020-06-19T12.19.25.019,85.461,-0.000140188,-0.000191188,-0.000266250
1592533165058,2020-06-19T12.19.25.058,85.500,-0.000140188,-0.000191188,-0.000266563
1592533165099,2020-06-19T12.19.25.099,85.541,-0.000140938,-0.000189750,-0.000266500
1592533165139,2020-06-19T12.19.25.139,85.581,-0.000140563,-0.000189750,-0.000267688
1592533165180,2020-06-19T12.19.25.180,85.622,-0.000141313,-0.000190813,-0.000269625
1592533165219,2020-06-19T12.19.25.219,85.661,-0.000140563,-0.000188313,-0.000268875
1592533165260,2020-06-19T12.19.25.260,85.702,-0.000141313,-0.000186500,-0.000270813
1592533165300,2020-06-19T12.19.25.300,85.742,-0.000143438,-0.000190500,-0.000270813
1592533165341,2020-06-19T12.19.25.341,85.783,-0.000141625,-0.000187938,-0.000270438
1592533165381,2020-06-19T12.19.25.381,85.823,-0.000143125,-0.000187938,-0.000271188
1592533165422,2020-06-19T12.19.25.422,85.864,-0.000142750,-0.000188688,-0.000271188
1592533165461,2020-06-19T12.19.25.461,85.903,-0.000142375,-0.000186875,-0.000272000
1592533165502,2020-06-19T12.19.25.502,85.944,-0.000140938,-0.000188688,-0.000272375
1592533165542,2020-06-19T12.19.25.542,85.984,-0.000141625,-0.000189063,-0.000272000
1592533165583,2020-06-19T12.19.25.583,86.025,-0.000142375,-0.000190125,-0.000272000
1592533165622,2020-06-19T12.19.25.622,86.064,-0.000142750,-0.000188688,-0.000272000
1592533165663,2020-06-19T12.19.25.663,86.105,-0.000141625,-0.000188313,-0.000271625
1592533165703,2020-06-19T12.19.25.703,86.145,-0.000140563,-0.000190875,-0.000271250
1592533165744,2020-06-19T12.19.25.744,86.186,-0.000140563,-0.000192688,-0.000273125
1592533165783,2020-06-19T12.19.25.783,86.225,-0.000140188,-0.000190125,-0.000272313
1592533165824,2020-06-19T12.19.25.824,86.266,-0.000139813,-0.000187250,-0.000273500
1592533165864,2020-06-19T12.19.25.864,86.306,-0.000139813,-0.000186500,-0.000272750
1592533165905,2020-06-19T12.19.25.905,86.347,-0.000139500,-0.000185750,-0.000272313
1592533165945,2020-06-19T12.19.25.945,86.387,-0.000140563,-0.000187563,-0.000272750
1592533165986,2020-06-19T12.19.25.986,86.428,-0.000139813,-0.000186500,-0.000272688
1592533166027,2020-06-19T12.19.26.027,86.469,-0.000140563,-0.000185750,-0.000273063
1592533166066,2020-06-19T12.19.26.066,86.508,-0.000139125,-0.000187938,-0.000272375
1592533166107,2020-06-19T12.19.26.107,86.549,-0.000139125,-0.000187563,-0.000272000
1592533166147,2020-06-19T12.19.26.147,86.589,-0.000140938,-0.000186500,-0.000271625
1592533166188,2020-06-19T12.19.26.188,86.630,-0.000139125,-0.000187250,-0.000270813
1592533166227,2020-06-19T12.19.26.227,86.669,-0.000141313,-0.000187938,-0.000270375
1592533166268,2020-06-19T12.19.26.268,86.710,-0.000140188,-0.000188688,-0.000270375
1592533166308,2020-06-19T12.19.26.308,86.750,-0.000139125,-0.000189750,-0.000268563
1592533166349,2020-06-19T12.19.26.349,86.791,-0.000140188,-0.000189375,-0.000265813
1592533166388,2020-06-19T12.19.26.388,86.830,-0.000139500,-0.000190500,-0.000266625
1592533166429,2020-06-19T12.19.26.429,86.871,-0.000138750,-0.000189750,-0.000264688
1592533166469,2020-06-19T12.19.26.469,86.911,-0.000141625,-0.000190500,-0.000265813
1592533166510,2020-06-19T12.19.26.510,86.952,-0.000139500,-0.000190813,-0.000266563
1592533166550,2020-06-19T12.19.26.550,86.992,-0.000140938,-0.000190500,-0.000266625
1592533166591,2020-06-19T12.19.26.591,87.033,-0.000140938,-0.000190125,-0.000267750
1592533166630,2020-06-19T12.19.26.630,87.072,-0.000139125,-0.000189000,-0.000266188
1592533166671,2020-06-19T12.19.26.671,87.113,-0.000139500,-0.000189063,-0.000268875
1592533166711,2020-06-19T12.19.26.711,87.153,-0.000140563,-0.000189375,-0.000271188
1592533166752,2020-06-19T12.19.26.752,87.194,-0.000140563,-0.000188313,-0.000272375
1592533166793,2020-06-19T12.19.26.793,87.235,-0.000140938,-0.000187250,-0.000274313
1592533166832,2020-06-19T12.19.26.832,87.274,-0.000141313,-0.000185750,-0.000274625
1592533166872,2020-06-19T12.19.26.872,87.314,-0.000140563,-0.000184688,-0.000276188
1592533166913,2020-06-19T12.19.26.913,87.355,-0.000142375,-0.000184688,-0.000280438
1592533166952,2020-06-19T12.19.26.952,87.394,-0.000141313,-0.000182125,-0.000280438
1592533166993,2020-06-19T12.19.26.993,87.435,-0.000142750,-0.000195188,-0.000281563
1592533167033,2020-06-19T12.19.27.033,87.475,-0.000140563,-0.000184688,-0.000280563
1592533167074,2020-06-19T12.19.27.074,87.516,-0.000141313,-0.000184313,-0.000280438
1592533167113,2020-06-19T12.19.27.113,87.555,-0.000140938,-0.000186125,-0.000278500
1592533167154,2020-06-19T12.19.27.154,87.596,-0.000140938,-0.000185750,-0.000278125
1592533167194,2020-06-19T12.19.27.194,87.636,-0.000143438,-0.000187938,-0.000279250
1592533167235,2020-06-19T12.19.27.235,87.677,-0.000141313,-0.000184688,-0.000278125
1592533167275,2020-06-19T12.19.27.275,87.717,-0.000142000,-0.000186125,-0.000277375
1592533167316,2020-06-19T12.19.27.316,87.758,-0.000143125,-0.000186125,-0.000277000
1592533167355,2020-06-19T12.19.27.355,87.797,-0.000142000,-0.000185750,-0.000276938
1592533167396,2020-06-19T12.19.27.396,87.838,-0.000145250,-0.000185750,-0.000275750
1592533167436,2020-06-19T12.19.27.436,87.878,-0.000143438,-0.000186875,-0.000276125
1592533167477,2020-06-19T12.19.27.477,87.919,-0.000142750,-0.000187250,-0.000273500
1592533167518,2020-06-19T12.19.27.518,87.960,-0.000142000,-0.000188313,-0.000272000
1592533167557,2020-06-19T12.19.27.557,87.999,-0.000142000,-0.000190125,-0.000268563
1592533167598,2020-06-19T12.19.27.598,88.040,-0.000139500,-0.000192625,-0.000261938
1592533167638,2020-06-19T12.19.27.638,88.080,-0.000139125,-0.000193375,-0.000258938
1592533167679,2020-06-19T12.19.27.679,88.121,-0.000137688,-0.000195188,-0.000256563
1592533167718,2020-06-19T12.19.27.718,88.160,-0.000138000,-0.000196625,-0.000253938
1592533167759,2020-06-19T12.19.27.759,88.201,-0.000137313,-0.000195563,-0.000250813
1592533167799,2020-06-19T12.19.27.799,88.241,-0.000138750,-0.000198063,-0.000248938
1592533167840,2020-06-19T12.19.27.840,88.282,-0.000136563,-0.000196625,-0.000248563
1592533167880,2020-06-19T12.19.27.880,88.322,-0.000135500,-0.000195188,-0.000250813
1592533167921,2020-06-19T12.19.27.921,88.363,-0.000137313,-0.000195188,-0.000251250
1592533167960,2020-06-19T12.19.27.960,88.402,-0.000136563,-0.000194813,-0.000250875
1592533168001,2020-06-19T12.19.28.001,88.443,-0.000135875,-0.000198813,-0.000252750
1592533168041,2020-06-19T12.19.28.041,88.483,-0.000136188,-0.000194813,-0.000252813
1592533168082,2020-06-19T12.19.28.082,88.524,-0.000135875,-0.000195188,-0.000253188
1592533168121,2020-06-19T12.19.28.121,88.563,-0.000138375,-0.000192625,-0.000254313
1592533168162,2020-06-19T12.19.28.162,88.604,-0.000135500,-0.000191938,-0.000256250
1592533168202,2020-06-19T12.19.28.202,88.644,-0.000136938,-0.000193375,-0.000259688
1592533168243,2020-06-19T12.19.28.243,88.685,-0.000137688,-0.000192625,-0.000262375
1592533168282,2020-06-19T12.19.28.282,88.724,-0.000139500,-0.000191563,-0.000264313
1592533168323,2020-06-19T12.19.28.323,88.765,-0.000139500,-0.000191188,-0.000265438
1592533168363,2020-06-19T12.19.28.363,88.805,-0.000139125,-0.000191563,-0.000268125
1592533168404,2020-06-19T12.19.28.404,88.846,-0.000138375,-0.000188688,-0.000267313
1592533168444,2020-06-19T12.19.28.444,88.886,-0.000141625,-0.000189375,-0.000268125
1592533168485,2020-06-19T12.19.28.485,88.927,-0.000140563,-0.000189063,-0.000270000
1592533168524,2020-06-19T12.19.28.524,88.966,-0.000142750,-0.000187938,-0.000269688
1592533168565,2020-06-19T12.19.28.565,89.007,-0.000141625,-0.000190500,-0.000271250
1592533168605,2020-06-19T12.19.28.605,89.047,-0.000140938,-0.000191563,-0.000270438
1592533168646,2020-06-19T12.19.28.646,89.088,-0.000139813,-0.000191188,-0.000270813
1592533168685,2020-06-19T12.19.28.685,89.127,-0.000141625,-0.000187250,-0.000271250
1592533168726,2020-06-19T12.19.28.726,89.168,-0.000141625,-0.000188688,-0.000272688
1592533168766,2020-06-19T12.19.28.766,89.208,-0.000142000,-0.000188688,-0.000271250
1592533168807,2020-06-19T12.19.28.807,89.249,-0.000143813,-0.000189063,-0.000271938
1592533168846,2020-06-19T12.19.28.846,89.288,-0.000140938,-0.000188688,-0.000271250
1592533168887,2020-06-19T12.19.28.887,89.329,-0.000139500,-0.000190125,-0.000272375
1592533168927,2020-06-19T12.19.28.927,89.369,-0.000140938,-0.000186875,-0.000272375
1592533168968,2020-06-19T12.19.28.968,89.410,-0.000140938,-0.000188313,-0.000272000
1592533169008,2020-06-19T12.19.29.008,89.450,-0.000142375,-0.000187250,-0.000272375
1592533169049,2020-06-19T12.19.29.049,89.491,-0.000141625,-0.000186875,-0.000272375
1592533169090,2020-06-19T12.19.29.090,89.532,-0.000140938,-0.000187250,-0.000271938
1592533169129,2020-06-19T12.19.29.129,89.571,-0.000141313,-0.000187938,-0.000272000
1592533169170,2020-06-19T12.19.29.170,89.612,-0.000141625,-0.000189750,-0.000272375
1592533169210,2020-06-19T12.19.29.210,89.652,-0.000141313,-0.000189063,-0.000272688
1592533169251,2020-06-19T12.19.29.251,89.693,-0.000139125,-0.000187250,-0.000271250
1592533169290,2020-06-19T12.19.29.290,89.732,-0.000140938,-0.000189063,-0.000272000
1592533169331,2020-06-19T12.19.29.331,89.773,-0.000140938,-0.000189750,-0.000270438
1592533169371,2020-06-19T12.19.29.371,89.813,-0.000140563,-0.000187938,-0.000270438
1592533169412,2020-06-19T12.19.29.412,89.854,-0.000141313,-0.000187563,-0.000271188
1592533169451,2020-06-19T12.19.29.451,89.893,-0.000140938,-0.000187250,-0.000271250
1592533169492,2020-06-19T12.19.29.492,89.934,-0.000141313,-0.000190125,-0.000271250
1592533169532,2020-06-19T12.19.29.532,89.974,-0.000142000,-0.000188688,-0.000270063
1592533169573,2020-06-19T12.19.29.573,90.015,-0.000139813,-0.000187938,-0.000270063
1592533169613,2020-06-19T12.19.29.613,90.055,-0.000140563,-0.000187938,-0.000271250
1592533169654,2020-06-19T12.19.29.654,90.096,-0.000140563,-0.000188313,-0.000270063
1592533169693,2020-06-19T12.19.29.693,90.135,-0.000139813,-0.000187563,-0.000270063
1592533169734,2020-06-19T12.19.29.734,90.176,-0.000141625,-0.000188688,-0.000271938
1592533169774,2020-06-19T12.19.29.774,90.216,-0.000142375,-0.000188313,-0.000271625
1592533169815,2020-06-19T12.19.29.815,90.257,-0.000140938,-0.000186875,-0.000271250
1592533169854,2020-06-19T12.19.29.854,90.296,-0.000142000,-0.000187250,-0.000271625
1592533169895,2020-06-19T12.19.29.895,90.337,-0.000140938,-0.000191188,-0.000271625
1592533169935,2020-06-19T12.19.29.935,90.377,-0.000140938,-0.000188313,-0.000271250
1592533169976,2020-06-19T12.19.29.976,90.418,-0.000139813,-0.000188688,-0.000267000
1592533170015,2020-06-19T12.19.30.015,90.457,-0.000138000,-0.000191188,-0.000267375
1592533170056,2020-06-19T12.19.30.056,90.498,-0.000142375,-0.000197000,-0.000266625
1592533170096,2020-06-19T12.19.30.096,90.538,-0.000139125,-0.000193750,-0.000265875
1592533170137,2020-06-19T12.19.30.137,90.579,-0.000138375,-0.000190875,-0.000262750
1592533170178,2020-06-19T12.19.30.178,90.620,-0.000138750,-0.000190500,-0.000262750
1592533170217,2020-06-19T12.19.30.217,90.659,-0.000138375,-0.000190500,-0.000264313
1592533170258,2020-06-19T12.19.30.258,90.700,-0.000138000,-0.000188688,-0.000265438
1592533170298,2020-06-19T12.19.30.298,90.740,-0.000137688,-0.000190125,-0.000264688
1592533170339,2020-06-19T12.19.30.339,90.781,-0.000139500,-0.000187938,-0.000267313
1592533170379,2020-06-19T12.19.30.379,90.821,-0.000139125,-0.000187938,-0.000270063
1592533170420,2020-06-19T12.19.30.420,90.862,-0.000139500,-0.000187938,-0.000270438
1592533170459,2020-06-19T12.19.30.459,90.901,-0.000139125,-0.000186125,-0.000271250
1592533170500,2020-06-19T12.19.30.500,90.942,-0.000140563,-0.000186500,-0.000273875
1592533170540,2020-06-19T12.19.30.540,90.982,-0.000139813,-0.000185750,-0.000274313
1592533170581,2020-06-19T12.19.30.581,91.023,-0.000140938,-0.000185438,-0.000274625
1592533170620,2020-06-19T12.19.30.620,91.062,-0.000140938,-0.000185063,-0.000276563
1592533170661,2020-06-19T12.19.30.661,91.103,-0.000139125,-0.000185063,-0.000275500
1592533170701,2020-06-19T12.19.30.701,91.143,-0.000140563,-0.000186125,-0.000276938
1592533170742,2020-06-19T12.19.30.742,91.184,-0.000143125,-0.000185063,-0.000277375
1592533170781,2020-06-19T12.19.30.781,91.223,-0.000143813,-0.000186125,-0.000279688
1592533170822,2020-06-19T12.19.30.822,91.264,-0.000142000,-0.000184688,-0.000277000
1592533170862,2020-06-19T12.19.30.862,91.304,-0.000141625,-0.000185438,-0.000278063
1592533170903,2020-06-19T12.19.30.903,91.345,-0.000140938,-0.000184688,-0.000274688
1592533170943,2020-06-19T12.19.30.943,91.385,-0.000143125,-0.000188688,-0.000273063
1592533170984,2020-06-19T12.19.30.984,91.426,-0.000139125,-0.000189063,-0.000269313
1592533171023,2020-06-19T12.19.31.023,91.465,-0.000140938,-0.000188688,-0.000264313
1592533171064,2020-06-19T12.19.31.064,91.506,-0.000138000,-0.000192313,-0.000261625
1592533171105,2020-06-19T12.19.31.105,91.547,-0.000138000,-0.000193000,-0.000254313
1592533171145,2020-06-19T12.19.31.145,91.587,-0.000138750,-0.000194813,-0.000248938
1592533171184,2020-06-19T12.19.31.184,91.626,-0.000136938,-0.000196250,-0.000245500
1592533171225,2020-06-19T12.19.31.225,91.667,-0.000136563,-0.000197750,-0.000240125
1592533171266,2020-06-19T12.19.31.266,91.708,-0.000135125,-0.000199875,-0.000237438
1592533171306,2020-06-19T12.19.31.306,91.748,-0.000135500,-0.000198438,-0.000241250
1592533171347,2020-06-19T12.19.31.347,91.789,-0.000137313,-0.000195188,-0.000247750
1592533171386,2020-06-19T12.19.31.386,91.828,-0.000136188,-0.000193750,-0.000253563
1592533171427,2020-06-19T12.19.31.427,91.869,-0.000137688,-0.000193000,-0.000257000
1592533171467,2020-06-19T12.19.31.467,91.909,-0.000139813,-0.000195938,-0.000262375
1592533171508,2020-06-19T12.19.31.508,91.950,-0.000138375,-0.000198438,-0.000266938
1592533171548,2020-06-19T12.19.31.548,91.990,-0.000138000,-0.000189750,-0.000269688
1592533171589,2020-06-19T12.19.31.589,92.031,-0.000139813,-0.000187250,-0.000272000
1592533171628,2020-06-19T12.19.31.628,92.070,-0.000141313,-0.000195563,-0.000273875
1592533171669,2020-06-19T12.19.31.669,92.111,-0.000140188,-0.000185063,-0.000273500
1592533171709,2020-06-19T12.19.31.709,92.151,-0.000141313,-0.000186875,-0.000274688
1592533171750,2020-06-19T12.19.31.750,92.192,-0.000139813,-0.000185063,-0.000274688
1592533171789,2020-06-19T12.19.31.789,92.231,-0.000140938,-0.000187250,-0.000274250
1592533171830,2020-06-19T12.19.31.830,92.272,-0.000139500,-0.000185063,-0.000273875
1592533171870,2020-06-19T12.19.31.870,92.312,-0.000143125,-0.000187563,-0.000272000
1592533171911,2020-06-19T12.19.31.911,92.353,-0.000142750,-0.000186500,-0.000273125
1592533171950,2020-06-19T12.19.31.950,92.392,-0.000142375,-0.000185438,-0.000274313
1592533171991,2020-06-19T12.19.31.991,92.433,-0.000142375,-0.000187250,-0.000274688
1592533172031,2020-06-19T12.19.32.031,92.473,-0.000140563,-0.000187250,-0.000274688
1592533172072,2020-06-19T12.19.32.072,92.514,-0.000143125,-0.000186500,-0.000275438
1592533172112,2020-06-19T12.19.32.112,92.554,-0.000143125,-0.000186125,-0.000274750
1592533172153,2020-06-19T12.19.32.153,92.595,-0.000141625,-0.000186500,-0.000276250
1592533172192,2020-06-19T12.19.32.192,92.634,-0.000143813,-0.000185438,-0.000275438
1592533172233,2020-06-19T12.19.32.233,92.675,-0.000141313,-0.000187563,-0.000275063
1592533172273,2020-06-19T12.19.32.273,92.715,-0.000142750,-0.000187250,-0.000275063
1592533172314,2020-06-19T12.19.32.314,92.756,-0.000141313,-0.000187250,-0.000275063
1592533172355,2020-06-19T12.19.32.355,92.797,-0.000141625,-0.000187938,-0.000276563
1592533172394,2020-06-19T12.19.32.394,92.836,-0.000142000,-0.000185750,-0.000277000
1592533172435,2020-06-19T12.19.32.435,92.877,-0.000143125,-0.000186125,-0.000277375
1592533172475,2020-06-19T12.19.32.475,92.917,-0.000142750,-0.000197375,-0.000277000
1592533172516,2020-06-19T12.19.32.516,92.958,-0.000141625,-0.000187250,-0.000277000
1592533172555,2020-06-19T12.19.32.555,92.997,-0.000142000,-0.000187250,-0.000277000
1592533172596,2020-06-19T12.19.32.596,93.038,-0.000143813,-0.000186125,-0.000275813
1592533172636,2020-06-19T12.19.32.636,93.078,-0.000143125,-0.000187938,-0.000277000
1592533172677,2020-06-19T12.19.32.677,93.119,-0.000141625,-0.000186500,-0.000277000
1592533172717,2020-06-19T12.19.32.717,93.159,-0.000144938,-0.000186125,-0.000277000
1592533172758,2020-06-19T12.19.32.758,93.200,-0.000142000,-0.000185438,-0.000278188
1592533172797,2020-06-19T12.19.32.797,93.239,-0.000142375,-0.000180688,-0.000284250
